k,TP_maintained_risky,FP_unnecessary_maintenance,TN_correct_no_maintenance,FN_missed_risky_cases,false_negative_rate,false_positive_rate,total_cost,average_cost_per_sample,dataset,method,cost_fn,cost_fp,split_used_for_k_selection
3.95,420,3365,451,0,0.0,0.8818134171907757,3365.0,0.79438149197356,FD001,quantile_gbr,20,1.0,calibration
4.0,420,3374,442,0,0.0,0.8841719077568134,3374.0,0.7965061378659113,FD001,quantile_gbr,20,1.0,calibration
4.05,420,3391,425,0,0.0,0.8886268343815513,3391.0,0.800519357884797,FD001,quantile_gbr,20,1.0,calibration
4.1,420,3397,419,0,0.0,0.8901991614255765,3397.0,0.8019357884796978,FD001,quantile_gbr,20,1.0,calibration
4.15,420,3402,414,0,0.0,0.8915094339622641,3402.0,0.8031161473087819,FD001,quantile_gbr,20,1.0,calibration
4.2,420,3413,403,0,0.0,0.8943920335429769,3413.0,0.8057129367327668,FD001,quantile_gbr,20,1.0,calibration
4.25,420,3416,400,0,0.0,0.8951781970649895,3416.0,0.8064211520302171,FD001,quantile_gbr,20,1.0,calibration
4.3,420,3422,394,0,0.0,0.8967505241090147,3422.0,0.8078375826251181,FD001,quantile_gbr,20,1.0,calibration
4.35,420,3430,386,0,0.0,0.8988469601677149,3430.0,0.8097261567516525,FD001,quantile_gbr,20,1.0,calibration
4.4,420,3442,374,0,0.0,0.9019916142557652,3442.0,0.8125590179414542,FD001,quantile_gbr,20,1.0,calibration
4.45,420,3450,366,0,0.0,0.9040880503144654,3450.0,0.8144475920679887,FD001,quantile_gbr,20,1.0,calibration
4.5,420,3462,354,0,0.0,0.9072327044025157,3462.0,0.8172804532577904,FD001,quantile_gbr,20,1.0,calibration
4.55,420,3470,346,0,0.0,0.9093291404612159,3470.0,0.8191690273843248,FD001,quantile_gbr,20,1.0,calibration
4.6,420,3481,335,0,0.0,0.9122117400419287,3481.0,0.8217658168083097,FD001,quantile_gbr,20,1.0,calibration
4.65,420,3488,328,0,0.0,0.9140461215932913,3488.0,0.8234183191690274,FD001,quantile_gbr,20,1.0,calibration
4.7,420,3493,323,0,0.0,0.915356394129979,3493.0,0.8245986779981114,FD001,quantile_gbr,20,1.0,calibration
4.75,420,3497,319,0,0.0,0.9164046121593291,3497.0,0.8255429650613787,FD001,quantile_gbr,20,1.0,calibration
4.8,420,3510,306,0,0.0,0.9198113207547169,3510.0,0.8286118980169972,FD001,quantile_gbr,20,1.0,calibration
4.85,420,3514,302,0,0.0,0.9208595387840671,3514.0,0.8295561850802644,FD001,quantile_gbr,20,1.0,calibration
4.9,420,3520,296,0,0.0,0.9224318658280922,3520.0,0.8309726156751652,FD001,quantile_gbr,20,1.0,calibration
4.95,420,3522,294,0,0.0,0.9229559748427673,3522.0,0.8314447592067988,FD001,quantile_gbr,20,1.0,calibration
5.0,420,3529,287,0,0.0,0.92479035639413,3529.0,0.8330972615675165,FD001,quantile_gbr,20,1.0,calibration
5.05,420,3533,283,0,0.0,0.92583857442348,3533.0,0.8340415486307837,FD001,quantile_gbr,20,1.0,calibration
5.1,420,3536,280,0,0.0,0.9266247379454927,3536.0,0.8347497639282342,FD001,quantile_gbr,20,1.0,calibration
5.15,420,3537,279,0,0.0,0.9268867924528302,3537.0,0.8349858356940509,FD001,quantile_gbr,20,1.0,calibration
5.2,420,3544,272,0,0.0,0.9287211740041929,3544.0,0.8366383380547686,FD001,quantile_gbr,20,1.0,calibration
5.25,420,3548,268,0,0.0,0.929769392033543,3548.0,0.8375826251180358,FD001,quantile_gbr,20,1.0,calibration
5.3,420,3552,264,0,0.0,0.9308176100628931,3552.0,0.8385269121813032,FD001,quantile_gbr,20,1.0,calibration
5.35,420,3555,261,0,0.0,0.9316037735849056,3555.0,0.8392351274787535,FD001,quantile_gbr,20,1.0,calibration
5.4,420,3557,259,0,0.0,0.9321278825995807,3557.0,0.8397072710103871,FD001,quantile_gbr,20,1.0,calibration
5.45,420,3563,253,0,0.0,0.9337002096436059,3563.0,0.841123701605288,FD001,quantile_gbr,20,1.0,calibration
5.5,420,3564,252,0,0.0,0.9339622641509434,3564.0,0.8413597733711048,FD001,quantile_gbr,20,1.0,calibration
5.55,420,3566,250,0,0.0,0.9344863731656184,3566.0,0.8418319169027384,FD001,quantile_gbr,20,1.0,calibration
5.6,420,3572,244,0,0.0,0.9360587002096437,3572.0,0.8432483474976393,FD001,quantile_gbr,20,1.0,calibration
5.65,420,3578,238,0,0.0,0.9376310272536688,3578.0,0.8446647780925401,FD001,quantile_gbr,20,1.0,calibration
5.7,420,3578,238,0,0.0,0.9376310272536688,3578.0,0.8446647780925401,FD001,quantile_gbr,20,1.0,calibration
5.75,420,3583,233,0,0.0,0.9389412997903563,3583.0,0.8458451369216242,FD001,quantile_gbr,20,1.0,calibration
5.8,420,3589,227,0,0.0,0.9405136268343816,3589.0,0.847261567516525,FD001,quantile_gbr,20,1.0,calibration
5.85,420,3590,226,0,0.0,0.9407756813417191,3590.0,0.8474976392823418,FD001,quantile_gbr,20,1.0,calibration
5.9,420,3595,221,0,0.0,0.9420859538784067,3595.0,0.8486779981114259,FD001,quantile_gbr,20,1.0,calibration
5.95,420,3595,221,0,0.0,0.9420859538784067,3595.0,0.8486779981114259,FD001,quantile_gbr,20,1.0,calibration
6.0,420,3601,215,0,0.0,0.9436582809224319,3601.0,0.8500944287063267,FD001,quantile_gbr,20,1.0,calibration
0.0,385,74,3742,35,0.08333333333333333,0.01939203354297694,1824.0,0.43059490084985835,FD001,quantile_gbr,50,1.0,calibration
0.05,390,80,3736,30,0.07142857142857142,0.020964360587002098,1580.0,0.37299338999055714,FD001,quantile_gbr,50,1.0,calibration
0.1,392,85,3731,28,0.06666666666666667,0.022274633123689727,1485.0,0.35056657223796034,FD001,quantile_gbr,50,1.0,calibration
0.15,394,90,3726,26,0.06190476190476191,0.02358490566037736,1390.0,0.32813975448536353,FD001,quantile_gbr,50,1.0,calibration
0.2,397,96,3720,23,0.05476190476190476,0.025157232704402517,1246.0,0.29414542020774315,FD001,quantile_gbr,50,1.0,calibration
0.25,397,102,3714,23,0.05476190476190476,0.026729559748427674,1252.0,0.295561850802644,FD001,quantile_gbr,50,1.0,calibration
0.3,399,108,3708,21,0.05,0.02830188679245283,1158.0,0.273371104815864,FD001,quantile_gbr,50,1.0,calibration
0.35,400,116,3700,20,0.047619047619047616,0.03039832285115304,1116.0,0.26345609065155806,FD001,quantile_gbr,50,1.0,calibration
0.4,400,124,3692,20,0.047619047619047616,0.03249475890985325,1124.0,0.26534466477809254,FD001,quantile_gbr,50,1.0,calibration
0.45,403,137,3679,17,0.04047619047619048,0.03590146750524109,987.0,0.2330028328611898,FD001,quantile_gbr,50,1.0,calibration
0.5,405,142,3674,15,0.03571428571428571,0.037211740041928724,892.0,0.210576015108593,FD001,quantile_gbr,50,1.0,calibration
0.55,409,149,3667,11,0.02619047619047619,0.039046121593291405,699.0,0.165014164305949,FD001,quantile_gbr,50,1.0,calibration
0.6,409,158,3658,11,0.02619047619047619,0.04140461215932914,708.0,0.1671388101983003,FD001,quantile_gbr,50,1.0,calibration
0.65,413,168,3648,7,0.016666666666666666,0.0440251572327044,518.0,0.12228517469310671,FD001,quantile_gbr,50,1.0,calibration
0.7,416,190,3626,4,0.009523809523809525,0.04979035639412998,390.0,0.09206798866855524,FD001,quantile_gbr,50,1.0,calibration
0.75,416,212,3604,4,0.009523809523809525,0.05555555555555555,412.0,0.09726156751652502,FD001,quantile_gbr,50,1.0,calibration
0.8,416,234,3582,4,0.009523809523809525,0.06132075471698113,434.0,0.1024551463644948,FD001,quantile_gbr,50,1.0,calibration
0.85,420,263,3553,0,0.0,0.06892033542976939,263.0,0.06208687440982059,FD001,quantile_gbr,50,1.0,calibration
0.9,420,282,3534,0,0.0,0.07389937106918239,282.0,0.06657223796033994,FD001,quantile_gbr,50,1.0,calibration
0.95,420,313,3503,0,0.0,0.0820230607966457,313.0,0.073890462700661,FD001,quantile_gbr,50,1.0,calibration
1.0,420,325,3491,0,0.0,0.08516771488469602,325.0,0.0767233238904627,FD001,quantile_gbr,50,1.0,calibration
1.05,420,356,3460,0,0.0,0.09329140461215933,356.0,0.08404154863078375,FD001,quantile_gbr,50,1.0,calibration
1.1,420,375,3441,0,0.0,0.09827044025157233,375.0,0.08852691218130311,FD001,quantile_gbr,50,1.0,calibration
1.15,420,402,3414,0,0.0,0.10534591194968554,402.0,0.09490084985835694,FD001,quantile_gbr,50,1.0,calibration
1.2,420,436,3380,0,0.0,0.11425576519916142,436.0,0.10292728989612843,FD001,quantile_gbr,50,1.0,calibration
1.25,420,472,3344,0,0.0,0.12368972746331237,472.0,0.11142587346553352,FD001,quantile_gbr,50,1.0,calibration
1.3,420,526,3290,0,0.0,0.13784067085953877,526.0,0.12417374881964117,FD001,quantile_gbr,50,1.0,calibration
1.35,420,613,3203,0,0.0,0.16063941299790357,613.0,0.14471199244570349,FD001,quantile_gbr,50,1.0,calibration
1.4,420,704,3112,0,0.0,0.18448637316561844,704.0,0.16619452313503305,FD001,quantile_gbr,50,1.0,calibration
1.45,420,815,3001,0,0.0,0.21357442348008385,815.0,0.19239848914069876,FD001,quantile_gbr,50,1.0,calibration
1.5,420,950,2866,0,0.0,0.2489517819706499,950.0,0.2242681775259679,FD001,quantile_gbr,50,1.0,calibration
1.55,420,1123,2693,0,0.0,0.2942872117400419,1123.0,0.26510859301227574,FD001,quantile_gbr,50,1.0,calibration
1.6,420,1307,2509,0,0.0,0.34250524109014674,1307.0,0.3085457979225685,FD001,quantile_gbr,50,1.0,calibration
1.65,420,1469,2347,0,0.0,0.384958071278826,1469.0,0.34678942398489143,FD001,quantile_gbr,50,1.0,calibration
1.7,420,1618,2198,0,0.0,0.4240041928721174,1618.0,0.38196411709159583,FD001,quantile_gbr,50,1.0,calibration
1.75,420,1785,2031,0,0.0,0.46776729559748426,1785.0,0.4213881019830028,FD001,quantile_gbr,50,1.0,calibration
1.8,420,1908,1908,0,0.0,0.5,1908.0,0.45042492917847027,FD001,quantile_gbr,50,1.0,calibration
1.85,420,2036,1780,0,0.0,0.5335429769392034,2036.0,0.4806421152030217,FD001,quantile_gbr,50,1.0,calibration
1.9,420,2159,1657,0,0.0,0.5657756813417191,2159.0,0.5096789423984891,FD001,quantile_gbr,50,1.0,calibration
1.95,420,2250,1566,0,0.0,0.589622641509434,2250.0,0.5311614730878187,FD001,quantile_gbr,50,1.0,calibration
2.0,420,2327,1489,0,0.0,0.6098008385744235,2327.0,0.5493389990557129,FD001,quantile_gbr,50,1.0,calibration
2.05,420,2390,1426,0,0.0,0.6263102725366876,2390.0,0.5642115203021718,FD001,quantile_gbr,50,1.0,calibration
2.1,420,2446,1370,0,0.0,0.6409853249475891,2446.0,0.5774315391879131,FD001,quantile_gbr,50,1.0,calibration
2.15,420,2524,1292,0,0.0,0.6614255765199162,2524.0,0.5958451369216242,FD001,quantile_gbr,50,1.0,calibration
2.2,420,2577,1239,0,0.0,0.675314465408805,2577.0,0.6083569405099151,FD001,quantile_gbr,50,1.0,calibration
2.25,420,2640,1176,0,0.0,0.6918238993710691,2640.0,0.623229461756374,FD001,quantile_gbr,50,1.0,calibration
2.3,420,2707,1109,0,0.0,0.7093815513626834,2707.0,0.6390462700661,FD001,quantile_gbr,50,1.0,calibration
2.35,420,2773,1043,0,0.0,0.7266771488469602,2773.0,0.6546270066100094,FD001,quantile_gbr,50,1.0,calibration
2.4,420,2827,989,0,0.0,0.7408280922431866,2827.0,0.6673748819641171,FD001,quantile_gbr,50,1.0,calibration
2.45,420,2876,940,0,0.0,0.7536687631027253,2876.0,0.6789423984891407,FD001,quantile_gbr,50,1.0,calibration
2.5,420,2926,890,0,0.0,0.7667714884696016,2926.0,0.6907459867799811,FD001,quantile_gbr,50,1.0,calibration
2.55,420,2954,862,0,0.0,0.7741090146750524,2954.0,0.6973559962228517,FD001,quantile_gbr,50,1.0,calibration
2.6,420,2996,820,0,0.0,0.7851153039832285,2996.0,0.7072710103871577,FD001,quantile_gbr,50,1.0,calibration
2.65,420,3028,788,0,0.0,0.7935010482180294,3028.0,0.7148253068932956,FD001,quantile_gbr,50,1.0,calibration
2.7,420,3050,766,0,0.0,0.799266247379455,3050.0,0.7200188857412654,FD001,quantile_gbr,50,1.0,calibration
2.75,420,3077,739,0,0.0,0.8063417190775681,3077.0,0.7263928234183191,FD001,quantile_gbr,50,1.0,calibration
2.8,420,3100,716,0,0.0,0.8123689727463312,3100.0,0.7318224740321058,FD001,quantile_gbr,50,1.0,calibration
2.85,420,3122,694,0,0.0,0.8181341719077568,3122.0,0.7370160528800755,FD001,quantile_gbr,50,1.0,calibration
2.9,420,3139,677,0,0.0,0.8225890985324947,3139.0,0.7410292728989613,FD001,quantile_gbr,50,1.0,calibration
2.95,420,3152,664,0,0.0,0.8259958071278826,3152.0,0.7440982058545798,FD001,quantile_gbr,50,1.0,calibration
3.0,420,3166,650,0,0.0,0.8296645702306079,3166.0,0.7474032105760151,FD001,quantile_gbr,50,1.0,calibration
3.05,420,3176,640,0,0.0,0.8322851153039832,3176.0,0.7497639282341831,FD001,quantile_gbr,50,1.0,calibration
3.1,420,3188,628,0,0.0,0.8354297693920335,3188.0,0.7525967894239849,FD001,quantile_gbr,50,1.0,calibration
3.15,420,3207,609,0,0.0,0.8404088050314465,3207.0,0.7570821529745042,FD001,quantile_gbr,50,1.0,calibration
3.2,420,3217,599,0,0.0,0.8430293501048218,3217.0,0.7594428706326724,FD001,quantile_gbr,50,1.0,calibration
3.25,420,3224,592,0,0.0,0.8448637316561844,3224.0,0.76109537299339,FD001,quantile_gbr,50,1.0,calibration
3.3,420,3238,578,0,0.0,0.8485324947589099,3238.0,0.7644003777148253,FD001,quantile_gbr,50,1.0,calibration
3.35,420,3245,571,0,0.0,0.8503668763102725,3245.0,0.766052880075543,FD001,quantile_gbr,50,1.0,calibration
3.4,420,3257,559,0,0.0,0.8535115303983228,3257.0,0.7688857412653447,FD001,quantile_gbr,50,1.0,calibration
3.45,420,3269,547,0,0.0,0.8566561844863732,3269.0,0.7717186024551463,FD001,quantile_gbr,50,1.0,calibration
3.5,420,3281,535,0,0.0,0.8598008385744235,3281.0,0.7745514636449481,FD001,quantile_gbr,50,1.0,calibration
3.55,420,3295,521,0,0.0,0.8634696016771488,3295.0,0.7778564683663833,FD001,quantile_gbr,50,1.0,calibration
3.6,420,3307,509,0,0.0,0.8666142557651991,3307.0,0.7806893295561851,FD001,quantile_gbr,50,1.0,calibration
3.65,420,3315,501,0,0.0,0.8687106918238994,3315.0,0.7825779036827195,FD001,quantile_gbr,50,1.0,calibration
3.7,420,3322,494,0,0.0,0.8705450733752621,3322.0,0.7842304060434372,FD001,quantile_gbr,50,1.0,calibration
3.75,420,3330,486,0,0.0,0.8726415094339622,3330.0,0.7861189801699717,FD001,quantile_gbr,50,1.0,calibration
3.8,420,3336,480,0,0.0,0.8742138364779874,3336.0,0.7875354107648725,FD001,quantile_gbr,50,1.0,calibration
3.85,420,3349,467,0,0.0,0.8776205450733753,3349.0,0.790604343720491,FD001,quantile_gbr,50,1.0,calibration
3.9,420,3355,461,0,0.0,0.8791928721174004,3355.0,0.7920207743153919,FD001,quantile_gbr,50,1.0,calibration
3.95,420,3365,451,0,0.0,0.8818134171907757,3365.0,0.79438149197356,FD001,quantile_gbr,50,1.0,calibration
4.0,420,3374,442,0,0.0,0.8841719077568134,3374.0,0.7965061378659113,FD001,quantile_gbr,50,1.0,calibration
4.05,420,3391,425,0,0.0,0.8886268343815513,3391.0,0.800519357884797,FD001,quantile_gbr,50,1.0,calibration
4.1,420,3397,419,0,0.0,0.8901991614255765,3397.0,0.8019357884796978,FD001,quantile_gbr,50,1.0,calibration
4.15,420,3402,414,0,0.0,0.8915094339622641,3402.0,0.8031161473087819,FD001,quantile_gbr,50,1.0,calibration
4.2,420,3413,403,0,0.0,0.8943920335429769,3413.0,0.8057129367327668,FD001,quantile_gbr,50,1.0,calibration
4.25,420,3416,400,0,0.0,0.8951781970649895,3416.0,0.8064211520302171,FD001,quantile_gbr,50,1.0,calibration
4.3,420,3422,394,0,0.0,0.8967505241090147,3422.0,0.8078375826251181,FD001,quantile_gbr,50,1.0,calibration
4.35,420,3430,386,0,0.0,0.8988469601677149,3430.0,0.8097261567516525,FD001,quantile_gbr,50,1.0,calibration
4.4,420,3442,374,0,0.0,0.9019916142557652,3442.0,0.8125590179414542,FD001,quantile_gbr,50,1.0,calibration
4.45,420,3450,366,0,0.0,0.9040880503144654,3450.0,0.8144475920679887,FD001,quantile_gbr,50,1.0,calibration
4.5,420,3462,354,0,0.0,0.9072327044025157,3462.0,0.8172804532577904,FD001,quantile_gbr,50,1.0,calibration
4.55,420,3470,346,0,0.0,0.9093291404612159,3470.0,0.8191690273843248,FD001,quantile_gbr,50,1.0,calibration
4.6,420,3481,335,0,0.0,0.9122117400419287,3481.0,0.8217658168083097,FD001,quantile_gbr,50,1.0,calibration
4.65,420,3488,328,0,0.0,0.9140461215932913,3488.0,0.8234183191690274,FD001,quantile_gbr,50,1.0,calibration
4.7,420,3493,323,0,0.0,0.915356394129979,3493.0,0.8245986779981114,FD001,quantile_gbr,50,1.0,calibration
4.75,420,3497,319,0,0.0,0.9164046121593291,3497.0,0.8255429650613787,FD001,quantile_gbr,50,1.0,calibration
4.8,420,3510,306,0,0.0,0.9198113207547169,3510.0,0.8286118980169972,FD001,quantile_gbr,50,1.0,calibration
4.85,420,3514,302,0,0.0,0.9208595387840671,3514.0,0.8295561850802644,FD001,quantile_gbr,50,1.0,calibration
4.9,420,3520,296,0,0.0,0.9224318658280922,3520.0,0.8309726156751652,FD001,quantile_gbr,50,1.0,calibration
4.95,420,3522,294,0,0.0,0.9229559748427673,3522.0,0.8314447592067988,FD001,quantile_gbr,50,1.0,calibration
5.0,420,3529,287,0,0.0,0.92479035639413,3529.0,0.8330972615675165,FD001,quantile_gbr,50,1.0,calibration
5.05,420,3533,283,0,0.0,0.92583857442348,3533.0,0.8340415486307837,FD001,quantile_gbr,50,1.0,calibration
5.1,420,3536,280,0,0.0,0.9266247379454927,3536.0,0.8347497639282342,FD001,quantile_gbr,50,1.0,calibration
5.15,420,3537,279,0,0.0,0.9268867924528302,3537.0,0.8349858356940509,FD001,quantile_gbr,50,1.0,calibration
5.2,420,3544,272,0,0.0,0.9287211740041929,3544.0,0.8366383380547686,FD001,quantile_gbr,50,1.0,calibration
5.25,420,3548,268,0,0.0,0.929769392033543,3548.0,0.8375826251180358,FD001,quantile_gbr,50,1.0,calibration
5.3,420,3552,264,0,0.0,0.9308176100628931,3552.0,0.8385269121813032,FD001,quantile_gbr,50,1.0,calibration
5.35,420,3555,261,0,0.0,0.9316037735849056,3555.0,0.8392351274787535,FD001,quantile_gbr,50,1.0,calibration
5.4,420,3557,259,0,0.0,0.9321278825995807,3557.0,0.8397072710103871,FD001,quantile_gbr,50,1.0,calibration
5.45,420,3563,253,0,0.0,0.9337002096436059,3563.0,0.841123701605288,FD001,quantile_gbr,50,1.0,calibration
5.5,420,3564,252,0,0.0,0.9339622641509434,3564.0,0.8413597733711048,FD001,quantile_gbr,50,1.0,calibration
5.55,420,3566,250,0,0.0,0.9344863731656184,3566.0,0.8418319169027384,FD001,quantile_gbr,50,1.0,calibration
5.6,420,3572,244,0,0.0,0.9360587002096437,3572.0,0.8432483474976393,FD001,quantile_gbr,50,1.0,calibration
5.65,420,3578,238,0,0.0,0.9376310272536688,3578.0,0.8446647780925401,FD001,quantile_gbr,50,1.0,calibration
5.7,420,3578,238,0,0.0,0.9376310272536688,3578.0,0.8446647780925401,FD001,quantile_gbr,50,1.0,calibration
5.75,420,3583,233,0,0.0,0.9389412997903563,3583.0,0.8458451369216242,FD001,quantile_gbr,50,1.0,calibration
5.8,420,3589,227,0,0.0,0.9405136268343816,3589.0,0.847261567516525,FD001,quantile_gbr,50,1.0,calibration
5.85,420,3590,226,0,0.0,0.9407756813417191,3590.0,0.8474976392823418,FD001,quantile_gbr,50,1.0,calibration
5.9,420,3595,221,0,0.0,0.9420859538784067,3595.0,0.8486779981114259,FD001,quantile_gbr,50,1.0,calibration
5.95,420,3595,221,0,0.0,0.9420859538784067,3595.0,0.8486779981114259,FD001,quantile_gbr,50,1.0,calibration
6.0,420,3601,215,0,0.0,0.9436582809224319,3601.0,0.8500944287063267,FD001,quantile_gbr,50,1.0,calibration
0.0,385,74,3742,35,0.08333333333333333,0.01939203354297694,3574.0,0.8437204910292729,FD001,quantile_gbr,100,1.0,calibration
0.05,390,80,3736,30,0.07142857142857142,0.020964360587002098,3080.0,0.7271010387157696,FD001,quantile_gbr,100,1.0,calibration
0.1,392,85,3731,28,0.06666666666666667,0.022274633123689727,2885.0,0.681067044381492,FD001,quantile_gbr,100,1.0,calibration
0.15,394,90,3726,26,0.06190476190476191,0.02358490566037736,2690.0,0.6350330500472143,FD001,quantile_gbr,100,1.0,calibration
0.2,397,96,3720,23,0.05476190476190476,0.025157232704402517,2396.0,0.5656279508970727,FD001,quantile_gbr,100,1.0,calibration
0.25,397,102,3714,23,0.05476190476190476,0.026729559748427674,2402.0,0.5670443814919736,FD001,quantile_gbr,100,1.0,calibration
0.3,399,108,3708,21,0.05,0.02830188679245283,2208.0,0.5212464589235127,FD001,quantile_gbr,100,1.0,calibration
0.35,400,116,3700,20,0.047619047619047616,0.03039832285115304,2116.0,0.4995278564683664,FD001,quantile_gbr,100,1.0,calibration
0.4,400,124,3692,20,0.047619047619047616,0.03249475890985325,2124.0,0.5014164305949008,FD001,quantile_gbr,100,1.0,calibration
0.45,403,137,3679,17,0.04047619047619048,0.03590146750524109,1837.0,0.43366383380547685,FD001,quantile_gbr,100,1.0,calibration
0.5,405,142,3674,15,0.03571428571428571,0.037211740041928724,1642.0,0.3876298394711992,FD001,quantile_gbr,100,1.0,calibration
0.55,409,149,3667,11,0.02619047619047619,0.039046121593291405,1249.0,0.29485363550519356,FD001,quantile_gbr,100,1.0,calibration
0.6,409,158,3658,11,0.02619047619047619,0.04140461215932914,1258.0,0.29697828139754484,FD001,quantile_gbr,100,1.0,calibration
0.65,413,168,3648,7,0.016666666666666666,0.0440251572327044,868.0,0.2049102927289896,FD001,quantile_gbr,100,1.0,calibration
0.7,416,190,3626,4,0.009523809523809525,0.04979035639412998,590.0,0.1392823418319169,FD001,quantile_gbr,100,1.0,calibration
0.75,416,212,3604,4,0.009523809523809525,0.05555555555555555,612.0,0.14447592067988668,FD001,quantile_gbr,100,1.0,calibration
0.8,416,234,3582,4,0.009523809523809525,0.06132075471698113,634.0,0.14966949952785646,FD001,quantile_gbr,100,1.0,calibration
0.85,420,263,3553,0,0.0,0.06892033542976939,263.0,0.06208687440982059,FD001,quantile_gbr,100,1.0,calibration
0.9,420,282,3534,0,0.0,0.07389937106918239,282.0,0.06657223796033994,FD001,quantile_gbr,100,1.0,calibration
0.95,420,313,3503,0,0.0,0.0820230607966457,313.0,0.073890462700661,FD001,quantile_gbr,100,1.0,calibration
1.0,420,325,3491,0,0.0,0.08516771488469602,325.0,0.0767233238904627,FD001,quantile_gbr,100,1.0,calibration
1.05,420,356,3460,0,0.0,0.09329140461215933,356.0,0.08404154863078375,FD001,quantile_gbr,100,1.0,calibration
1.1,420,375,3441,0,0.0,0.09827044025157233,375.0,0.08852691218130311,FD001,quantile_gbr,100,1.0,calibration
1.15,420,402,3414,0,0.0,0.10534591194968554,402.0,0.09490084985835694,FD001,quantile_gbr,100,1.0,calibration
1.2,420,436,3380,0,0.0,0.11425576519916142,436.0,0.10292728989612843,FD001,quantile_gbr,100,1.0,calibration
1.25,420,472,3344,0,0.0,0.12368972746331237,472.0,0.11142587346553352,FD001,quantile_gbr,100,1.0,calibration
1.3,420,526,3290,0,0.0,0.13784067085953877,526.0,0.12417374881964117,FD001,quantile_gbr,100,1.0,calibration
1.35,420,613,3203,0,0.0,0.16063941299790357,613.0,0.14471199244570349,FD001,quantile_gbr,100,1.0,calibration
1.4,420,704,3112,0,0.0,0.18448637316561844,704.0,0.16619452313503305,FD001,quantile_gbr,100,1.0,calibration
1.45,420,815,3001,0,0.0,0.21357442348008385,815.0,0.19239848914069876,FD001,quantile_gbr,100,1.0,calibration
1.5,420,950,2866,0,0.0,0.2489517819706499,950.0,0.2242681775259679,FD001,quantile_gbr,100,1.0,calibration
1.55,420,1123,2693,0,0.0,0.2942872117400419,1123.0,0.26510859301227574,FD001,quantile_gbr,100,1.0,calibration
1.6,420,1307,2509,0,0.0,0.34250524109014674,1307.0,0.3085457979225685,FD001,quantile_gbr,100,1.0,calibration
1.65,420,1469,2347,0,0.0,0.384958071278826,1469.0,0.34678942398489143,FD001,quantile_gbr,100,1.0,calibration
1.7,420,1618,2198,0,0.0,0.4240041928721174,1618.0,0.38196411709159583,FD001,quantile_gbr,100,1.0,calibration
1.75,420,1785,2031,0,0.0,0.46776729559748426,1785.0,0.4213881019830028,FD001,quantile_gbr,100,1.0,calibration
1.8,420,1908,1908,0,0.0,0.5,1908.0,0.45042492917847027,FD001,quantile_gbr,100,1.0,calibration
1.85,420,2036,1780,0,0.0,0.5335429769392034,2036.0,0.4806421152030217,FD001,quantile_gbr,100,1.0,calibration
1.9,420,2159,1657,0,0.0,0.5657756813417191,2159.0,0.5096789423984891,FD001,quantile_gbr,100,1.0,calibration
1.95,420,2250,1566,0,0.0,0.589622641509434,2250.0,0.5311614730878187,FD001,quantile_gbr,100,1.0,calibration
2.0,420,2327,1489,0,0.0,0.6098008385744235,2327.0,0.5493389990557129,FD001,quantile_gbr,100,1.0,calibration
2.05,420,2390,1426,0,0.0,0.6263102725366876,2390.0,0.5642115203021718,FD001,quantile_gbr,100,1.0,calibration
2.1,420,2446,1370,0,0.0,0.6409853249475891,2446.0,0.5774315391879131,FD001,quantile_gbr,100,1.0,calibration
2.15,420,2524,1292,0,0.0,0.6614255765199162,2524.0,0.5958451369216242,FD001,quantile_gbr,100,1.0,calibration
2.2,420,2577,1239,0,0.0,0.675314465408805,2577.0,0.6083569405099151,FD001,quantile_gbr,100,1.0,calibration
2.25,420,2640,1176,0,0.0,0.6918238993710691,2640.0,0.623229461756374,FD001,quantile_gbr,100,1.0,calibration
2.3,420,2707,1109,0,0.0,0.7093815513626834,2707.0,0.6390462700661,FD001,quantile_gbr,100,1.0,calibration
2.35,420,2773,1043,0,0.0,0.7266771488469602,2773.0,0.6546270066100094,FD001,quantile_gbr,100,1.0,calibration
2.4,420,2827,989,0,0.0,0.7408280922431866,2827.0,0.6673748819641171,FD001,quantile_gbr,100,1.0,calibration
2.45,420,2876,940,0,0.0,0.7536687631027253,2876.0,0.6789423984891407,FD001,quantile_gbr,100,1.0,calibration
2.5,420,2926,890,0,0.0,0.7667714884696016,2926.0,0.6907459867799811,FD001,quantile_gbr,100,1.0,calibration
2.55,420,2954,862,0,0.0,0.7741090146750524,2954.0,0.6973559962228517,FD001,quantile_gbr,100,1.0,calibration
2.6,420,2996,820,0,0.0,0.7851153039832285,2996.0,0.7072710103871577,FD001,quantile_gbr,100,1.0,calibration
2.65,420,3028,788,0,0.0,0.7935010482180294,3028.0,0.7148253068932956,FD001,quantile_gbr,100,1.0,calibration
2.7,420,3050,766,0,0.0,0.799266247379455,3050.0,0.7200188857412654,FD001,quantile_gbr,100,1.0,calibration
2.75,420,3077,739,0,0.0,0.8063417190775681,3077.0,0.7263928234183191,FD001,quantile_gbr,100,1.0,calibration
2.8,420,3100,716,0,0.0,0.8123689727463312,3100.0,0.7318224740321058,FD001,quantile_gbr,100,1.0,calibration
2.85,420,3122,694,0,0.0,0.8181341719077568,3122.0,0.7370160528800755,FD001,quantile_gbr,100,1.0,calibration
2.9,420,3139,677,0,0.0,0.8225890985324947,3139.0,0.7410292728989613,FD001,quantile_gbr,100,1.0,calibration
